index,minTemp,maxTemp,Eto_values,DayPrecip,WindSpd,DaySolRad,rain,type,stage
2010-12-22,43.4,60.9,0.03,0.33,2.5,101.0,1.63,1,
2010-12-23,38.4,58.1,0.04,0.0,2.0,191.0,1.63,1,
2010-12-24,36.9,58.8,0.04,0.0,2.7,176.0,1.63,1,
2010-12-25,39.4,52.9,0.0,0.86,3.8,18.0,1.63,1,
2010-12-26,39.1,59.8,0.03,0.07,3.4,118.0,1.63,1,
2010-12-27,41.1,57.0,0.03,0.0,1.8,153.0,1.63,1,
2010-12-28,46.7,57.7,0.01,1.32,4.2,56.0,1.63,1,
2010-12-29,33.3,57.5,0.06,0.02,5.0,205.0,1.63,1,
2010-12-30,30.1,57.3,0.05,0.0,2.4,220.0,1.63,1,
2010-12-31,30.7,47.8,0.03,0.02,3.3,123.0,1.63,1,
2011-01-01,41.6,48.7,0.0,0.41,7.1,29.0,0.56,1,
2011-01-02,42.4,51.3,0.0,0.21,5.9,30.0,0.56,1,
2011-01-03,34.3,57.0,0.05,0.0,2.6,231.0,0.56,1,
2011-01-04,30.8,56.6,0.05,0.0,2.3,230.0,0.56,1,
2011-01-05,29.5,58.9,0.05,0.01,2.1,234.0,0.56,1,
2011-01-06,29.7,48.9,0.03,0.0,2.4,183.0,0.56,1,
2011-01-07,37.3,43.0,0.01,0.0,2.0,66.0,0.56,1,
2011-01-08,38.5,43.6,0.0,0.0,3.2,51.0,0.56,1,
2011-01-09,31.2,49.2,0.03,0.0,2.6,177.0,0.56,1,
2011-01-10,26.9,50.4,0.04,0.01,2.7,204.0,0.56,1,
2011-01-11,42.1,50.1,0.03,0.0,4.3,68.0,0.56,1,
2011-01-12,43.0,61.0,0.05,0.0,3.2,186.0,0.56,1,
2011-01-13,41.5,55.8,0.01,0.14,1.5,54.0,0.56,1,
2011-01-14,44.7,66.2,0.04,0.0,1.9,184.0,0.56,1,
2011-01-15,40.1,62.4,0.05,0.01,2.0,230.0,0.56,1,
2011-01-16,44.2,59.8,0.03,0.0,2.1,149.0,0.56,1,
2011-01-17,49.3,59.8,0.02,0.0,2.0,99.0,0.56,1,
2011-01-18,41.5,66.6,0.05,0.0,2.2,215.0,0.56,1,
2011-01-19,40.5,72.5,0.07,0.0,2.8,254.0,0.56,1,
2011-01-20,37.0,65.2,0.07,0.0,3.1,267.0,0.56,1,
2011-01-21,33.4,67.9,0.06,0.0,1.9,260.0,0.56,1,
2011-01-22,38.3,71.0,0.07,0.0,2.5,250.0,0.56,1,
2011-01-23,36.5,67.3,0.07,0.0,2.4,260.0,0.56,1,
2011-01-24,34.4,67.3,0.06,0.0,2.1,253.0,0.56,1,
2011-01-25,35.2,65.4,0.06,0.0,2.6,270.0,0.56,1,
2011-01-26,34.8,61.2,0.06,0.0,3.1,271.0,0.56,1,
2011-01-27,32.2,64.1,0.06,0.0,2.3,251.0,0.56,1,
2011-01-28,35.5,53.3,0.03,0.03,2.2,157.0,0.56,1,
2011-01-29,47.0,54.3,0.02,0.17,2.8,82.0,0.56,1,
2011-01-30,37.5,58.7,0.05,0.69,3.4,213.0,0.56,1,
2011-01-31,33.2,64.7,0.07,0.0,2.3,290.0,0.56,1,
2011-02-01,38.3,71.8,0.09,0.01,2.6,290.0,8.49,1,
2011-02-02,37.3,67.3,0.11,0.0,3.4,319.0,8.49,1,
2011-02-03,32.2,62.9,0.07,0.0,2.3,296.0,8.49,1,
2011-02-04,33.1,66.2,0.07,0.0,2.1,278.0,8.49,1,
2011-02-05,37.3,84.1,0.09,0.0,2.3,275.0,8.49,1,
2011-02-06,46.2,84.3,0.11,0.0,2.5,315.0,8.49,1,
2011-02-07,37.6,74.4,0.1,0.0,3.0,328.0,8.49,1,
2011-02-08,47.4,63.6,0.12,0.0,4.1,342.0,8.49,1,
2011-02-09,33.4,66.0,0.11,0.0,3.2,343.0,8.49,1,
2011-02-10,28.7,64.9,0.09,0.0,2.7,335.0,8.49,1,
2011-02-11,30.3,66.5,0.09,0.0,3.0,328.0,8.49,1,
2011-02-12,31.5,68.7,0.09,0.0,2.5,345.0,8.49,1,
2011-02-13,28.4,65.1,0.08,0.0,2.7,318.0,8.49,1,
2011-02-14,48.0,55.4,0.0,0.33,5.9,47.0,8.49,1,
2011-02-15,51.3,61.0,0.04,0.57,8.9,95.0,8.49,1,
2011-02-16,38.0,54.0,0.05,0.18,4.9,222.0,8.49,1,
2011-02-17,35.7,53.9,0.01,0.86,5.2,70.0,8.49,1,
2011-02-18,31.8,48.0,0.01,0.54,2.4,88.0,8.49,1,
2011-02-19,33.6,45.1,0.01,0.59,1.8,70.0,8.49,1,
2011-02-20,30.3,56.2,0.07,0.0,2.7,361.0,8.49,1,
2011-02-21,32.2,54.4,0.06,0.01,2.7,276.0,8.49,1,
2011-02-22,30.7,61.7,0.09,0.02,2.8,387.0,8.49,1,
2011-02-23,31.9,59.2,0.08,0.0,2.9,356.0,8.49,1,
2011-02-24,38.6,53.5,0.03,0.48,3.4,116.0,8.49,1,
2011-02-25,30.5,54.4,0.08,0.36,5.6,373.0,8.49,1,
2011-02-26,26.1,54.1,0.09,0.0,2.8,393.0,8.49,1,
2011-02-27,27.4,56.7,0.09,0.0,3.3,405.0,8.49,1,
2011-02-28,34.1,59.6,0.09,0.0,3.3,371.0,8.49,1,
2011-03-01,31.9,60.0,0.1,0.02,3.6,402.0,0.85,1,
2011-03-02,48.6,60.9,0.03,0.38,4.6,148.0,0.85,1,
2011-03-03,40.0,66.8,0.11,0.0,2.9,411.0,0.85,1,
2011-03-04,35.2,64.8,0.09,0.0,2.3,334.0,0.85,1,
2011-03-05,39.6,68.4,0.08,0.1,2.6,301.0,0.85,1,
2011-03-06,51.7,59.6,0.03,0.55,3.2,132.0,0.85,1,
2011-03-07,46.6,60.2,0.09,0.01,5.0,350.0,0.85,1,
2011-03-08,44.7,65.6,0.09,0.0,3.4,364.0,0.85,1,
2011-03-09,45.2,66.6,0.07,0.0,2.2,252.0,0.85,1,
2011-03-10,39.8,63.0,0.04,0.01,4.0,182.0,0.85,1,
2011-03-11,38.7,61.8,0.1,0.0,3.7,391.0,0.85,1,
2011-03-12,39.1,66.1,0.11,0.0,3.0,422.0,0.85,1,
2011-03-13,46.4,62.7,0.02,0.6,4.1,99.0,0.85,1,
2011-03-14,52.1,65.6,0.06,0.0,2.7,212.0,0.85,1,
2011-03-15,54.4,60.3,0.01,0.63,4.7,63.0,0.85,1,
2011-03-16,40.0,61.8,0.09,0.04,4.5,338.0,0.85,1,
2011-03-17,34.3,61.8,0.1,0.15,3.7,409.0,0.85,1,
2011-03-18,45.3,53.9,0.02,0.97,6.4,87.0,0.85,1,
2011-03-19,41.5,51.6,0.01,0.84,6.0,94.0,0.85,1,
2011-03-20,41.3,57.8,0.07,0.2,5.4,299.0,0.85,1,
2011-03-21,36.6,61.0,0.1,0.0,4.1,417.0,0.85,1,
2011-03-22,39.8,60.1,0.06,0.26,3.0,241.0,0.85,1,
2011-03-23,46.7,59.9,0.07,0.38,7.2,278.0,0.85,1,
2011-03-24,44.3,51.6,0.01,1.11,7.7,73.0,0.85,1,
2011-03-25,42.8,60.2,0.07,0.12,5.5,311.0,0.85,1,
2011-03-26,39.9,58.9,0.06,0.64,5.6,257.0,0.85,1,
2011-03-27,39.0,57.1,0.04,0.07,4.8,157.0,0.85,1,
2011-03-28,36.8,65.8,0.13,0.0,3.0,517.0,0.85,1,
2011-03-29,40.9,70.7,0.13,0.0,3.3,500.0,0.85,1,
2011-03-30,46.8,86.2,0.16,0.0,2.7,515.0,0.85,1,
2011-03-31,48.2,81.5,0.16,0.0,2.5,539.0,0.85,1,
2011-04-01,48.5,81.5,0.15,0.0,2.8,472.0,1.31,1,0.0
2011-04-02,47.0,70.7,0.14,0.0,3.7,479.0,1.31,1,0.0
2011-04-03,37.9,69.9,0.16,0.0,3.3,543.0,1.31,1,0.0
2011-04-04,40.2,76.0,0.17,0.0,3.0,544.0,1.31,1,0.0
2011-04-05,42.7,69.6,0.13,0.0,3.6,461.0,1.31,1,0.0
2011-04-06,37.8,66.5,0.15,0.0,5.8,548.0,1.31,1,0.0
2011-04-07,37.8,57.4,0.13,0.11,5.2,535.0,1.31,1,0.0
2011-04-08,33.2,62.1,0.11,0.0,3.0,444.0,1.31,1,0.0
2011-04-09,33.3,65.2,0.15,0.0,4.1,558.0,1.31,1,0.0
2011-04-10,35.5,64.1,0.14,0.0,4.2,554.0,1.31,1,0.0
2011-04-11,40.1,65.2,0.11,0.0,3.9,429.0,1.31,1,0.0
2011-04-12,35.1,64.6,0.14,0.0,5.0,549.0,1.31,1,0.0
2011-04-13,40.1,61.2,0.13,0.02,5.1,517.0,1.31,1,0.0
2011-04-14,36.6,64.2,0.13,0.0,3.9,482.0,1.31,1,0.0
2011-04-15,47.5,70.0,0.14,0.0,4.6,518.0,1.31,1,0.0
2011-04-16,50.1,73.5,0.13,0.0,4.5,456.0,1.31,1,0.0
2011-04-17,53.2,69.2,0.13,0.0,6.3,500.0,1.31,1,0.0
2011-04-18,53.4,61.8,0.04,0.01,4.5,172.0,1.31,1,0.0
2011-04-19,52.2,69.6,0.13,0.0,4.1,463.0,1.31,1,0.0
2011-04-20,32.0,62.2,0.06,0.01,8.4,124.0,1.31,1,0.0
2011-04-21,43.2,67.4,0.15,0.02,4.8,587.0,1.31,1,0.0
2011-04-22,38.6,63.7,0.1,0.0,3.9,364.0,1.31,1,0.0
2011-04-23,47.6,63.8,0.11,0.01,4.4,383.0,1.31,1,0.0
2011-04-24,53.0,67.0,0.13,0.03,6.1,483.0,1.31,1,0.0
2011-04-25,45.8,66.0,0.12,0.11,5.8,473.0,1.31,1,0.0
2011-04-26,38.1,67.9,0.17,0.0,3.7,622.0,1.31,1,0.0
2011-04-27,39.1,68.6,0.16,0.0,4.0,553.0,1.31,1,0.0
2011-04-28,42.6,64.9,0.16,0.0,5.6,616.0,1.31,1,0.0
2011-04-29,33.5,71.4,0.19,0.0,3.1,652.0,1.31,1,0.0
2011-04-30,41.9,79.1,0.23,0.0,3.3,668.0,1.31,1,0.0
2011-05-01,36.8,80.2,0.22,0.0,3.7,645.0,0.43,1,0.0
2011-05-02,39.6,74.0,0.19,0.0,4.1,636.0,0.43,1,0.0
2011-05-03,40.7,77.1,0.18,0.0,3.1,634.0,0.43,1,0.0
2011-05-04,43.0,86.3,0.23,0.0,3.4,657.0,0.43,1,0.0
2011-05-05,43.6,84.2,0.22,0.0,3.5,652.0,0.43,1,0.0
2011-05-06,43.5,72.1,0.19,0.0,4.5,645.0,0.43,1,0.0
2011-05-07,42.4,66.6,0.15,0.0,6.6,561.0,0.43,1,0.0
2011-05-08,45.1,64.0,0.17,0.0,6.3,646.0,0.43,1,0.0
2011-05-09,37.5,70.1,0.16,0.0,3.5,557.0,0.43,1,0.0
2011-05-10,38.5,72.2,0.18,0.0,3.9,657.0,0.43,1,0.0
2011-05-11,41.6,65.2,0.14,0.0,5.7,557.0,0.43,1,0.0
2011-05-12,41.3,73.3,0.19,0.0,4.1,640.0,0.43,1,0.0
2011-05-13,38.7,71.4,0.19,0.0,5.0,649.0,0.43,1,0.0
2011-05-14,44.9,60.2,0.1,0.12,5.9,312.0,0.43,1,0.0
2011-05-15,41.8,59.6,0.11,0.06,5.2,426.0,0.43,1,0.0
2011-05-16,46.6,59.7,0.05,0.25,4.2,215.0,0.43,1,0.0
2011-05-17,50.5,58.6,0.03,0.25,6.9,157.0,0.43,1,0.0
2011-05-18,45.2,68.2,0.14,0.04,3.1,494.0,0.43,1,0.0
2011-05-19,41.1,74.7,0.19,0.0,3.7,660.0,0.43,1,0.0
2011-05-20,46.2,70.0,0.15,0.0,3.7,553.0,0.43,1,0.0
2011-05-21,41.7,73.0,0.19,0.0,4.2,663.0,0.43,1,0.0
2011-05-22,40.8,70.9,0.17,0.0,4.5,611.0,0.43,1,0.0
2011-05-23,47.4,72.5,0.19,0.0,5.1,664.0,0.43,1,0.0
2011-05-24,38.8,69.6,0.18,0.0,4.8,654.0,0.43,1,0.0
2011-05-25,45.7,64.6,0.08,0.17,4.2,329.0,0.43,1,0.0
2011-05-26,41.3,68.4,0.17,0.02,4.3,630.0,0.43,1,0.0
2011-05-27,47.4,69.5,0.16,0.0,4.8,545.0,0.43,1,0.0
2011-05-28,40.4,66.9,0.12,0.1,3.9,458.0,0.43,1,0.0
2011-05-29,39.0,71.9,0.2,0.0,4.5,675.0,0.43,1,0.0
2011-05-30,40.7,65.8,0.16,0.0,4.2,605.0,0.43,1,0.0
2011-05-31,44.7,62.2,0.07,0.13,5.9,258.0,0.43,1,0.0
2011-06-01,42.4,63.7,0.09,0.31,4.2,315.0,0.03,1,0.0
2011-06-02,45.8,65.8,0.09,0.0,3.5,332.0,0.03,1,0.0
2011-06-03,41.0,62.5,0.06,0.0,2.1,236.0,0.03,1,0.0
2011-06-04,52.4,64.1,0.04,0.74,5.2,176.0,0.03,1,1.0
2011-06-05,52.8,67.8,0.07,0.2,2.7,258.0,0.03,1,1.0
2011-06-06,51.9,62.9,0.04,0.01,4.0,142.0,0.03,1,1.0
2011-06-07,49.0,73.0,0.16,0.0,3.9,577.0,0.03,1,1.0
2011-06-08,47.0,69.1,0.15,0.0,4.7,569.0,0.03,1,1.0
2011-06-09,47.3,72.6,0.16,0.0,3.8,571.0,0.03,1,1.0
2011-06-10,45.3,76.8,0.18,0.0,4.2,586.0,0.03,1,1.0
2011-06-11,43.1,71.6,0.17,0.0,5.0,566.0,0.03,1,1.0
2011-06-12,47.5,75.7,0.17,0.0,3.9,621.0,0.03,1,1.0
2011-06-13,49.4,77.7,0.19,0.0,4.8,642.0,0.03,1,1.0
2011-06-14,50.4,85.6,0.21,0.0,3.6,655.0,0.03,1,1.0
2011-06-15,51.3,86.3,0.23,0.0,3.5,672.0,0.03,1,1.0
2011-06-16,47.4,74.1,0.2,0.0,4.4,655.0,0.03,1,1.0
2011-06-17,48.2,68.8,0.17,0.0,5.7,663.0,0.03,1,1.0
2011-06-18,46.5,72.3,0.17,0.0,4.7,625.0,0.03,1,1.0
2011-06-19,50.7,89.1,0.23,0.0,3.6,684.0,0.03,1,1.0
2011-06-20,53.6,95.5,0.26,0.0,3.2,684.0,0.03,1,1.0
2011-06-21,55.6,93.7,0.25,0.0,3.5,679.0,0.03,1,1.0
2011-06-22,49.0,76.7,0.2,0.0,4.6,679.0,0.03,1,1.0
2011-06-23,46.1,75.1,0.2,0.0,5.5,683.0,0.03,1,1.0
2011-06-24,44.9,75.1,0.19,0.0,5.3,673.0,0.03,1,1.0
2011-06-25,48.8,70.4,0.17,0.0,5.2,636.0,0.03,1,1.0
2011-06-26,47.5,76.0,0.2,0.0,4.1,665.0,0.03,1,1.0
2011-06-27,50.1,75.5,0.17,0.0,5.9,601.0,0.03,1,1.0
2011-06-28,54.3,61.7,0.01,0.84,3.7,99.0,0.03,1,1.0
2011-06-29,49.1,70.8,0.12,0.0,4.0,434.0,0.03,1,1.0
2011-06-30,48.4,78.9,0.2,0.0,3.3,676.0,0.03,1,1.0
2011-07-01,51.7,90.7,0.24,0.0,3.3,681.0,0.02,1,1.0
2011-07-02,51.4,86.1,0.22,0.0,3.3,679.0,0.02,1,1.0
2011-07-03,53.9,95.5,0.25,0.0,2.9,678.0,0.02,1,1.0
2011-07-04,54.0,82.3,0.22,0.0,3.5,685.0,0.02,1,1.0
2011-07-05,53.5,87.2,0.23,0.0,3.2,680.0,0.02,1,1.0
2011-07-06,52.5,87.4,0.23,0.02,4.1,669.0,0.02,1,1.0
2011-07-07,49.4,81.4,0.21,0.0,4.0,678.0,0.02,1,1.0
2011-07-08,51.5,80.0,0.2,0.0,4.0,658.0,0.02,1,1.0
2011-07-09,46.3,70.7,0.15,0.0,4.4,568.0,0.02,1,1.0
2011-07-10,44.9,71.7,0.17,0.0,4.6,615.0,0.02,1,1.0
2011-07-11,50.0,73.5,0.17,0.0,5.2,606.0,0.02,1,1.0
2011-07-12,50.3,76.8,0.17,0.0,6.2,596.0,0.02,1,1.0
2011-07-13,47.3,73.6,0.14,0.0,6.2,479.0,0.02,1,1.0
2011-07-14,44.7,74.4,0.18,0.0,4.4,635.0,0.02,1,1.0
2011-07-15,32.0,72.8,0.16,0.0,7.3,340.0,0.02,1,1.0
2011-07-16,55.2,77.7,0.17,0.0,5.9,550.0,0.02,1,1.0
2011-07-17,56.0,75.0,0.19,0.0,5.1,578.0,0.02,1,1.0
2011-07-18,48.5,80.0,0.19,0.0,4.5,609.0,0.02,1,1.0
2011-07-19,54.5,82.2,0.2,0.0,4.2,636.0,0.02,1,1.0
2011-07-20,54.1,89.9,0.24,0.0,3.5,653.0,0.02,1,1.0
2011-07-21,54.3,81.6,0.2,0.0,4.0,642.0,0.02,1,1.0
2011-07-22,52.0,75.2,0.17,0.0,4.6,594.0,0.02,1,1.0
2011-07-23,52.8,73.3,0.15,0.0,5.0,535.0,0.02,1,1.0
2011-07-24,55.8,74.2,0.19,0.0,5.6,629.0,0.02,1,1.0
2011-07-25,51.6,76.4,0.16,0.0,4.8,560.0,0.02,1,1.0
2011-07-26,46.2,75.2,0.17,0.0,4.0,602.0,0.02,1,1.0
2011-07-27,52.9,80.6,0.19,0.0,3.6,605.0,0.02,1,1.0
2011-07-28,48.7,77.7,0.18,0.0,4.5,627.0,0.02,1,1.0
2011-07-29,55.6,79.0,0.17,0.0,5.7,556.0,0.02,1,1.0
2011-07-30,57.8,78.4,0.16,0.0,5.3,510.0,0.02,1,1.0
2011-07-31,57.0,75.2,0.16,0.0,6.0,549.0,0.02,1,1.0
2011-08-01,52.1,79.5,0.17,0.0,4.8,557.0,0.0,1,1.0
2011-08-02,45.1,83.8,0.18,0.0,3.4,628.0,0.0,1,1.0
2011-08-03,45.9,74.4,0.16,0.0,4.4,564.0,0.0,1,1.0
2011-08-04,51.6,75.5,0.17,0.0,5.1,582.0,0.0,1,1.0
2011-08-05,52.4,76.4,0.14,0.0,4.0,487.0,0.0,1,1.0
2011-08-06,52.9,73.0,0.13,0.0,4.2,460.0,0.0,1,2.0
2011-08-07,47.4,72.3,0.13,0.0,4.2,488.0,0.0,1,2.0
2011-08-08,49.2,74.5,0.13,0.0,3.9,488.0,0.0,1,2.0
2011-08-09,49.2,76.2,0.15,0.0,4.0,524.0,0.0,1,2.0
2011-08-10,49.7,73.0,0.17,0.0,4.6,593.0,0.0,1,2.0
2011-08-11,49.1,71.5,0.15,0.0,4.4,536.0,0.0,1,2.0
2011-08-12,49.4,75.1,0.15,0.0,4.1,507.0,0.0,1,2.0
2011-08-13,48.0,77.3,0.17,0.0,3.8,544.0,0.0,1,2.0
2011-08-14,45.9,81.6,0.19,0.0,4.1,605.0,0.0,1,2.0
2011-08-15,45.5,76.8,0.18,0.0,4.3,602.0,0.0,1,2.0
2011-08-16,51.4,76.1,0.15,0.0,3.9,520.0,0.0,1,2.0
2011-08-17,48.4,79.0,0.14,0.0,3.4,506.0,0.0,1,2.0
2011-08-18,47.6,73.7,0.14,0.0,4.1,506.0,0.0,1,2.0
2011-08-19,45.6,68.9,0.11,0.0,4.8,415.0,0.0,1,2.0
2011-08-20,54.2,71.5,0.14,0.0,4.9,485.0,0.0,1,2.0
2011-08-21,57.5,75.2,0.12,0.0,3.9,415.0,0.0,1,2.0
2011-08-22,53.8,78.9,0.14,0.0,3.7,480.0,0.0,1,2.0
2011-08-23,50.1,93.6,0.21,0.0,3.0,584.0,0.0,1,2.0
2011-08-24,52.5,80.6,0.18,0.0,4.0,558.0,0.0,1,2.0
2011-08-25,57.2,77.0,0.15,0.0,3.9,512.0,0.0,1,2.0
2011-08-26,49.2,78.0,0.15,0.0,3.6,501.0,0.0,1,2.0
2011-08-27,46.1,78.0,0.14,0.0,3.1,478.0,0.0,1,2.0
2011-08-28,44.9,80.4,0.15,0.0,3.5,515.0,0.0,1,2.0
2011-08-29,48.8,76.2,0.14,0.0,4.1,467.0,0.0,1,2.0
2011-08-30,50.6,72.0,0.11,0.0,4.6,413.0,0.0,1,2.0
2011-08-31,48.6,74.1,0.15,0.0,1.1,286.0,0.0,1,2.0
2011-08-31,48.6,74.1,0.15,0.0,1.1,286.0,0.64,1,2.0
2011-08-31,48.6,74.1,0.15,0.0,1.1,286.0,0.64,1,2.0
2011-08-31,48.6,74.1,0.15,0.0,1.1,286.0,0.64,1,2.0
2011-08-31,48.6,74.1,0.15,0.0,1.1,286.0,0.64,1,2.0
2011-08-31,48.6,74.1,0.15,0.0,1.1,286.0,0.64,1,2.0
2011-08-31,48.6,74.1,0.15,0.0,1.1,286.0,0.64,1,2.0
2011-09-07,32.0,93.9,0.17,0.0,3.5,820.0,0.64,1,2.0
2011-09-08,45.1,78.2,0.16,0.0,3.2,552.0,0.64,1,3.0
2011-09-09,46.5,76.7,0.14,0.0,2.9,483.0,0.64,1,
2011-09-10,51.6,76.2,0.15,0.0,4.4,481.0,0.64,1,
2011-09-11,56.1,74.5,0.09,0.0,3.3,280.0,0.64,1,
2011-09-12,54.6,81.6,0.15,0.0,3.9,437.0,0.64,1,
2011-09-13,50.3,78.0,0.13,0.0,3.5,449.0,0.64,1,
2011-09-14,49.1,68.8,0.1,0.0,4.0,382.0,0.64,1,
2011-09-15,47.8,68.6,0.11,0.0,4.1,399.0,0.64,1,
2011-09-16,45.3,75.9,0.14,0.0,3.6,467.0,0.64,1,
2011-09-17,46.0,80.2,0.14,0.0,3.2,468.0,0.64,1,
2011-09-18,47.4,88.3,0.16,0.0,2.7,465.0,0.64,1,
2011-09-19,46.9,93.4,0.17,0.0,2.5,462.0,0.64,1,
2011-09-20,50.2,92.6,0.18,0.0,2.8,462.0,0.64,1,
2011-09-21,48.4,87.3,0.16,0.0,2.8,453.0,0.64,1,
2011-09-22,44.3,84.3,0.13,0.0,2.5,413.0,0.64,1,
2011-09-23,48.4,88.2,0.15,0.0,2.8,439.0,0.64,1,
2011-09-24,53.7,71.9,0.13,0.0,5.4,427.0,0.64,1,
2011-09-25,51.0,71.6,0.06,0.0,3.8,206.0,0.64,1,
2011-09-26,44.5,80.0,0.14,0.0,2.9,429.0,0.64,1,
2011-09-27,45.8,85.0,0.14,0.0,2.3,430.0,0.64,1,
2011-09-28,51.3,92.2,0.16,0.0,2.4,427.0,0.64,1,
2011-09-29,49.7,75.4,0.13,0.0,4.2,420.0,0.64,1,
2011-09-29,49.7,75.4,0.13,0.0,4.2,420.0,0.64,1,
2011-09-29,49.7,75.4,0.13,0.0,4.2,420.0,2.7,1,
2011-09-29,49.7,75.4,0.13,0.0,4.2,420.0,2.7,1,
2011-10-03,32.0,64.0,0.02,0.09,3.5,134.0,2.7,1,
2011-10-04,56.4,66.4,0.05,0.26,4.8,180.0,2.7,1,
2011-10-05,43.8,66.0,0.08,0.42,3.6,324.0,2.7,1,
2011-10-06,42.1,65.8,0.09,0.2,2.5,341.0,2.7,1,
2011-10-07,38.9,72.4,0.12,0.02,2.8,422.0,2.7,1,
2011-10-08,41.3,74.9,0.12,0.0,2.5,404.0,2.7,1,
2011-10-09,45.4,75.3,0.09,0.0,2.4,318.0,2.7,1,
2011-10-10,51.9,65.6,0.02,0.13,4.2,93.0,2.7,1,
2011-10-11,53.4,78.8,0.09,0.0,2.9,312.0,2.7,1,
2011-10-12,48.1,80.6,0.12,0.0,2.0,381.0,2.7,1,
2011-10-13,32.0,84.4,0.12,0.0,1.9,152.0,2.7,1,
2011-10-14,49.2,86.5,0.13,0.0,2.2,363.0,2.7,1,
2011-10-15,51.2,76.6,0.1,0.0,2.8,324.0,2.7,1,
2011-10-16,52.0,72.2,0.07,0.0,2.6,219.0,2.7,1,
2011-10-17,48.0,86.8,0.12,0.0,2.1,364.0,2.7,1,
2011-10-18,47.6,79.2,0.11,0.0,3.8,358.0,2.7,1,
2011-10-19,48.5,72.2,0.08,0.0,3.6,273.0,2.7,1,
2011-10-20,43.2,70.3,0.05,0.0,2.2,204.0,2.7,1,
2011-10-21,42.2,74.3,0.09,0.0,2.1,312.0,2.7,1,
2011-10-22,42.2,81.9,0.11,0.0,2.1,355.0,2.7,1,
2011-10-23,43.1,83.8,0.12,0.0,2.2,347.0,2.7,1,
2011-10-24,46.1,69.7,0.09,0.0,3.9,308.0,2.7,1,
2011-10-25,40.0,70.1,0.08,0.0,2.4,304.0,2.7,1,
2011-10-26,36.1,76.6,0.11,0.0,2.4,347.0,2.7,1,
2011-10-27,32.0,73.2,0.1,0.0,2.4,326.0,2.7,1,
2011-10-28,33.6,75.5,0.1,0.0,2.1,332.0,2.7,1,
2011-10-29,34.4,74.8,0.1,0.0,2.3,332.0,2.7,1,
2011-10-30,39.2,78.2,0.1,0.0,2.1,320.0,2.7,1,
2011-10-31,42.4,78.7,0.1,0.0,2.2,318.0,2.7,1,
2011-11-01,36.2,75.1,0.15,0.0,4.1,341.0,2.34,1,
2011-11-02,38.1,74.8,0.12,0.0,3.0,327.0,2.34,1,
2011-11-03,34.6,57.4,0.04,0.05,3.2,155.0,2.34,1,
2011-11-04,30.8,60.2,0.07,0.0,2.3,294.0,2.34,1,
2011-11-05,29.6,58.0,0.03,0.98,3.0,136.0,2.34,1,
2011-11-06,35.8,59.7,0.05,0.0,2.2,225.0,2.34,1,
2011-11-07,32.0,63.2,0.07,0.01,2.2,316.0,2.34,1,
2011-11-07,32.0,63.2,0.07,0.01,2.2,316.0,2.34,1,
2011-11-07,32.0,63.2,0.07,0.01,2.2,316.0,2.34,1,
2011-11-07,32.0,63.2,0.07,0.01,2.2,316.0,2.34,1,
2011-11-07,32.0,63.2,0.07,0.01,2.2,316.0,2.34,1,
2011-11-07,32.0,63.2,0.07,0.01,2.2,316.0,2.34,1,
2011-11-07,32.0,63.2,0.07,0.01,2.2,316.0,2.34,1,
2011-11-07,32.0,63.2,0.07,0.01,2.2,316.0,2.34,1,
2011-11-15,32.0,66.1,0.04,0.0,2.3,227.0,2.34,1,
2011-11-16,33.7,67.0,0.07,0.0,1.9,269.0,2.34,1,
2011-11-17,34.1,65.9,0.06,0.0,2.7,215.0,2.34,1,
2011-11-18,38.7,59.2,0.04,0.06,3.3,143.0,2.34,1,
2011-11-19,30.3,54.2,0.05,0.15,3.4,228.0,2.34,1,
2011-11-20,41.8,55.2,0.03,0.17,4.3,95.0,2.34,1,
2011-11-21,34.2,58.2,0.05,0.0,2.2,245.0,2.34,1,
2011-11-22,37.1,62.4,0.05,0.0,2.3,209.0,2.34,1,
2011-11-23,38.9,57.9,0.02,0.0,2.4,71.0,2.34,1,
2011-11-24,38.7,57.3,0.01,0.29,1.7,67.0,2.34,1,
2011-11-25,38.4,57.3,0.03,0.01,1.5,105.0,2.34,1,
2011-11-26,34.1,58.6,0.05,0.0,3.5,228.0,2.34,1,
2011-11-27,36.3,59.4,0.04,0.0,1.8,184.0,2.34,1,
2011-11-28,36.3,60.8,0.03,0.01,1.6,151.0,2.34,1,
2011-11-29,33.4,62.5,0.04,0.0,1.8,174.0,2.34,1,
2011-11-30,32.0,67.0,0.07,0.0,5.8,102.0,2.34,1,
2011-12-01,53.9,69.4,0.11,0.0,4.2,234.0,1.63,1,
2011-12-02,43.0,77.5,0.11,0.0,3.4,236.0,1.63,1,
2011-12-03,42.9,66.0,0.1,0.0,3.3,240.0,1.63,1,
2011-12-04,29.7,61.2,0.06,0.0,2.4,230.0,1.63,1,
2011-12-05,29.1,64.7,0.09,0.0,3.4,230.0,1.63,1,
2011-12-06,25.7,58.9,0.05,0.0,2.2,224.0,1.63,1,
2011-12-07,25.7,57.2,0.05,0.0,2.2,211.0,1.63,1,
2011-12-08,25.0,60.9,0.05,0.0,1.8,210.0,1.63,1,
2011-12-09,26.2,60.9,0.06,0.0,2.7,213.0,1.63,1,
2011-12-10,25.4,59.4,0.05,0.0,2.0,214.0,1.63,1,
